Municipio,Classe_eta_capofamiglia,Genere_capofamiglia,Numero_componenti,Tipologia_familiare,Cittadinanza,Frq
6,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Ecuador,4
6,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Perù,7
6,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Perù,1
6,Da 35 a 64 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Altri paesi,27
6,Da 35 a 64 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Altri paesi,11
6,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,6
6,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Italia,278
6,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Italia,104
6,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Italia,13
6,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,9
6,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Sri Lanka,1
6,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Sri Lanka,1
6,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Cina,3
6,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Cina,1
6,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Cina,1
6,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Filippine,12
6,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Filippine,4
6,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Egitto,24
6,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Egitto,2
6,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Ecuador,4
6,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Perù,3
6,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Perù,1
6,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Perù,1
6,Da 35 a 64 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Altri paesi,7
6,Da 35 a 64 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Altri paesi,4
6,Da 35 a 64 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,1
6,Da 35 a 64 anni,Maschi,2,Altre tipologie,Italia,403
6,Da 35 a 64 anni,Maschi,3,Altre tipologie,Italia,39
6,Da 35 a 64 anni,Maschi,4 e più,Altre tipologie,Italia,12
6,Da 35 a 64 anni,Maschi,2,Altre tipologie,Sri Lanka,1
6,Da 35 a 64 anni,Maschi,3,Altre tipologie,Sri Lanka,1
6,Da 35 a 64 anni,Maschi,2,Altre tipologie,Cina,1
6,Da 35 a 64 anni,Maschi,3,Altre tipologie,Cina,1
6,Da 35 a 64 anni,Maschi,2,Altre tipologie,Filippine,4
6,Da 35 a 64 anni,Maschi,2,Altre tipologie,Egitto,22
6,Da 35 a 64 anni,Maschi,3,Altre tipologie,Egitto,2
6,Da 35 a 64 anni,Maschi,2,Altre tipologie,Ecuador,1
6,Da 35 a 64 anni,Maschi,2,Altre tipologie,Perù,4
6,Da 35 a 64 anni,Maschi,3,Altre tipologie,Perù,2
6,Da 35 a 64 anni,Maschi,2,Altre tipologie,Altri paesi,23
6,Da 35 a 64 anni,Maschi,3,Altre tipologie,Altri paesi,2
6,Da 35 a 64 anni,Maschi,4 e più,Altre tipologie,Altri paesi,2
6,Da 35 a 64 anni,Femmine,1,Single,Italia,5499
6,Da 35 a 64 anni,Femmine,1,Single,Sri Lanka,87
6,Da 35 a 64 anni,Femmine,1,Single,Cina,73
6,Da 35 a 64 anni,Femmine,1,Single,Filippine,317
6,Da 35 a 64 anni,Femmine,1,Single,Egitto,10
6,Da 35 a 64 anni,Femmine,1,Single,Ecuador,99
6,Da 35 a 64 anni,Femmine,1,Single,Perù,176
6,Da 35 a 64 anni,Femmine,1,Single,Altri paesi,1149
6,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Italia,593
6,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Italia,19
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata senza figli,Italia,2
6,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Sri Lanka,4
6,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Cina,5
6,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Filippine,21
6,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Filippine,3
6,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Egitto,1
6,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Ecuador,5
6,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Ecuador,1
6,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Perù,6
6,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Perù,1
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata senza figli,Perù,2
6,Da 35 a 64 anni,Femmine,2,Coppia sposata senza figli,Altri paesi,47
6,Da 35 a 64 anni,Femmine,3,Coppia sposata senza figli,Altri paesi,3
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata senza figli,Altri paesi,1
6,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Italia,217
6,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Italia,4
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Italia,2
6,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Sri Lanka,6
6,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Sri Lanka,1
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Sri Lanka,1
6,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Cina,7
6,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Cina,3
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Cina,1
6,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Filippine,18
6,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Filippine,5
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Filippine,1
6,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Egitto,1
6,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Ecuador,3
6,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Perù,7
6,Da 35 a 64 anni,Femmine,2,Coppia convivente senza figli,Altri paesi,30
6,Da 35 a 64 anni,Femmine,3,Coppia convivente senza figli,Altri paesi,6
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente senza figli,Altri paesi,1
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Italia,626
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,969
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Sri Lanka,9
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Sri Lanka,18
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Cina,2
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Cina,14
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Filippine,44
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Filippine,63
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Egitto,22
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Ecuador,6
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Ecuador,10
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Perù,10
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Perù,17
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Altri paesi,34
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,78
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Italia,335
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,284
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Sri Lanka,4
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Sri Lanka,4
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Cina,1
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Cina,5
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Filippine,36
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,14
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Egitto,1
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Egitto,1
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Ecuador,1
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Perù,5
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Perù,2
6,Da 35 a 64 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,20
6,Da 35 a 64 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Altri paesi,15
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Italia,307
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,246
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Sri Lanka,5
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Sri Lanka,11
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Cina,7
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Cina,11
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Filippine,21
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Filippine,30
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Egitto,13
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Ecuador,4
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Ecuador,7
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Perù,14
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Perù,11
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Altri paesi,31
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Altri paesi,38
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Italia,48
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,19
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Cina,1
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Filippine,11
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Filippine,6
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Egitto,1
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Ecuador,3
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Ecuador,3
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Perù,5
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Perù,1
6,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Altri paesi,7
6,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Altri paesi,6
6,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Italia,975
6,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Italia,601
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,201
6,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,7
6,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Sri Lanka,7
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Sri Lanka,2
6,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Cina,7
6,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Cina,7
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Cina,5
6,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Filippine,49
6,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Filippine,21
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Filippine,15
6,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Egitto,5
6,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Egitto,7
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Egitto,14
6,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Ecuador,31
6,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Ecuador,21
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Ecuador,10
6,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Perù,38
6,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Perù,26
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Perù,6
6,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Altri paesi,170
6,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Altri paesi,88
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,45
6,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,1180
6,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Italia,460
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Italia,87
6,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,10
6,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Sri Lanka,5
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Sri Lanka,2
6,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Cina,4
6,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Cina,1
6,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Filippine,31
6,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Filippine,16
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Filippine,5
6,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Egitto,5
6,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Egitto,3
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Egitto,5
6,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Ecuador,13
6,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Ecuador,12
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Ecuador,5
6,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Perù,31
6,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Perù,13
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Perù,4
6,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,94
6,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Altri paesi,28
6,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,16
6,Da 35 a 64 anni,Femmine,2,Altre tipologie,Italia,266
6,Da 35 a 64 anni,Femmine,3,Altre tipologie,Italia,34
6,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Italia,10
6,Da 35 a 64 anni,Femmine,2,Altre tipologie,Sri Lanka,4
6,Da 35 a 64 anni,Femmine,3,Altre tipologie,Sri Lanka,2
6,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Sri Lanka,2
6,Da 35 a 64 anni,Femmine,2,Altre tipologie,Cina,3
6,Da 35 a 64 anni,Femmine,2,Altre tipologie,Filippine,29
6,Da 35 a 64 anni,Femmine,3,Altre tipologie,Filippine,4
6,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Filippine,1
6,Da 35 a 64 anni,Femmine,2,Altre tipologie,Egitto,1
6,Da 35 a 64 anni,Femmine,2,Altre tipologie,Ecuador,7
6,Da 35 a 64 anni,Femmine,2,Altre tipologie,Perù,13
6,Da 35 a 64 anni,Femmine,3,Altre tipologie,Perù,2
6,Da 35 a 64 anni,Femmine,2,Altre tipologie,Altri paesi,43
6,Da 35 a 64 anni,Femmine,3,Altre tipologie,Altri paesi,6
6,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Altri paesi,1
6,Da 65 a 79 anni,Maschi,1,Single,Italia,2054
6,Da 65 a 79 anni,Maschi,1,Single,Sri Lanka,17
6,Da 65 a 79 anni,Maschi,1,Single,Cina,2
6,Da 65 a 79 anni,Maschi,1,Single,Filippine,15
6,Da 65 a 79 anni,Maschi,1,Single,Egitto,17
6,Da 65 a 79 anni,Maschi,1,Single,Ecuador,4
6,Da 65 a 79 anni,Maschi,1,Single,Perù,13
6,Da 65 a 79 anni,Maschi,1,Single,Altri paesi,53
6,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Italia,4140
6,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Italia,55
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata senza figli,Italia,5
6,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Sri Lanka,8
6,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Cina,1
6,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Filippine,16
6,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Filippine,1
6,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Egitto,3
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata senza figli,Egitto,1
6,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Perù,1
6,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Perù,1
6,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Altri paesi,17
6,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Italia,80
6,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Italia,7
6,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente senza figli,Italia,1
6,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Sri Lanka,1
6,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Sri Lanka,1
6,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Cina,3
6,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Filippine,2
6,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Egitto,2
6,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Egitto,1
6,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Perù,1
6,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Altri paesi,5
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Italia,24
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,31
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Sri Lanka,2
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Filippine,1
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Egitto,4
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,1
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Italia,1097
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,316
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Sri Lanka,4
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Sri Lanka,2
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Cina,1
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Filippine,6
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,1
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Egitto,3
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Egitto,7
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Perù,1
6,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,12
6,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Altri paesi,4
6,Da 65 a 79 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Italia,3
6,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,2
6,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Sri Lanka,1
6,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Perù,1
6,Da 65 a 79 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Italia,11
6,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,7
6,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Perù,1
6,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Altri paesi,3
6,Da 65 a 79 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Italia,9
6,Da 65 a 79 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Italia,5
6,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Italia,8
6,Da 65 a 79 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,1
6,Da 65 a 79 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Ecuador,1
6,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Italia,230
6,Da 65 a 79 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Italia,48
6,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Italia,15
6,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Egitto,1
6,Da 65 a 79 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Egitto,1
6,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Egitto,2
6,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Altri paesi,5
6,Da 65 a 79 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Altri paesi,2
6,Da 65 a 79 anni,Maschi,2,Altre tipologie,Italia,95
6,Da 65 a 79 anni,Maschi,3,Altre tipologie,Italia,9
6,Da 65 a 79 anni,Maschi,4 e più,Altre tipologie,Italia,4
6,Da 65 a 79 anni,Maschi,2,Altre tipologie,Sri Lanka,1
6,Da 65 a 79 anni,Maschi,2,Altre tipologie,Filippine,1
6,Da 65 a 79 anni,Femmine,1,Single,Italia,4392
6,Da 65 a 79 anni,Femmine,1,Single,Sri Lanka,11
6,Da 65 a 79 anni,Femmine,1,Single,Cina,2
6,Da 65 a 79 anni,Femmine,1,Single,Filippine,73
